spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts;mask1;score1;sequence1;mask2;score2;sequence2;mask3;score3;sequence3
DeafBlind;SA;SA;non;R;;S;to manage;HassanSaad;manages;DeafBlind manages [MASK].;it;0.0987330749630928;deafblind manages it.;this;0.05255017802119255;deafblind manages this.;everything;0.046596281230449677;deafblind manages everything.
DeafBlind;SA;SA;non;R;;S;to have;HassanSaad;has;DeafBlind has [MASK].;died;0.10533922165632248;deafblind has died.;dementia;0.03798556700348854;deafblind has dementia.;suffered;0.029993172734975815;deafblind has suffered.
DeafBlind;SA;SA;non;R;;S;to instruct;HassanSaad;instructs;DeafBlind instructs [MASK].;you;0.14319369196891785;deafblind instructs you.;him;0.08768811821937561;deafblind instructs him.;them;0.07798726111650467;deafblind instructs them.
DeafBlind;SA;SA;non;R;;S;to guide;HassanSaad;guides;DeafBlind guides [MASK].;you;0.06184232234954834;deafblind guides you.;us;0.028767826035618782;deafblind guides us.;me;0.023038437590003014;deafblind guides me.
DeafBlind;SA;SA;non;R;;S;to perceive;HassanSaad;perceives;DeafBlind perceives [MASK].;this;0.1270868480205536;deafblind perceives this.;it;0.10200054943561554;deafblind perceives it.;danger;0.021022001281380653;deafblind perceives danger.
DeafBlind;SA;SA;non;R;;S;to supervise;HassanSaad;supervises;DeafBlind supervises [MASK].;them;0.03339679539203644;deafblind supervises them.;it;0.025651035830378532;deafblind supervises it.;him;0.019742028787732124;deafblind supervises him.
DeafBlind;SA;SA;non;R;;S;to do;HassanSaad;does;DeafBlind does [MASK].;not;0.4606752395629883;deafblind does not.;it;0.12698796391487122;deafblind does it.;too;0.03998450189828873;deafblind does too.
DeafBlind;SA;SA;non;R;;S;to produce;HassanSaad;produces;DeafBlind produces [MASK].;blindness;0.0380106046795845;deafblind produces blindness.;autism;0.037897203117609024;deafblind produces autism.;problems;0.03076496161520481;deafblind produces problems.
DeafBlind;SA;SA;non;R;;S;to feel;HassanSaad;feels;DeafBlind feels [MASK].;helpless;0.038376063108444214;deafblind feels helpless.;lost;0.026148173958063126;deafblind feels lost.;better;0.02333856374025345;deafblind feels better.
DeafBlind;SA;SA;non;R;;S;to teache;HassanSaad;teaches;DeafBlind teaches [MASK].;english;0.0726170614361763;deafblind teaches english.;this;0.03851098567247391;deafblind teaches this.;learning;0.027108630165457726;deafblind teaches learning.
DeafBlind;SA;SA;non;R;;S;to lead;HassanSaad;leads;DeafBlind leads [MASK].;us;0.03408493846654892;deafblind leads us.;nowhere;0.027787839993834496;deafblind leads nowhere.;him;0.024157879874110222;deafblind leads him.
DeafBlind;SA;SA;non;R;;S;to advise;HassanSaad;advises;DeafBlind advises [MASK].;caution;0.17282050848007202;deafblind advises caution.;you;0.039205797016620636;deafblind advises you.;not;0.03611617907881737;deafblind advises not.
deafblindness;SA;SA;non;R;;S;to innovate;HassanSaad;innovates;deafblindness innovates [MASK].;quickly;0.04857911914587021;deafblindness innovates quickly.;itself;0.04611755907535553;deafblindness innovates itself.;too;0.03341272100806236;deafblindness innovates too.
deafblindness;SA;SA;non;R;;S;to develop;HassanSaad;develops;deafblindness develops [MASK].;quickly;0.15664848685264587;deafblindness develops quickly.;rapidly;0.11051858216524124;deafblindness develops rapidly.;naturally;0.06313586980104446;deafblindness develops naturally.
deafblindness;SA;SA;non;R;;S;to manage;HassanSaad;manages;deafblindness manages [MASK].;it;0.10026869177818298;deafblindness manages it.;this;0.09685491770505905;deafblindness manages this.;well;0.08822963386774063;deafblindness manages well.
deafblindness;SA;SA;non;R;;S;to have;HassanSaad;has;deafblindness has [MASK].;changed;0.0698191225528717;deafblindness has changed.;returned;0.0686066746711731;deafblindness has returned.;begun;0.0512128509581089;deafblindness has begun.
deafblindness;SA;SA;non;R;;S;to instruct;HassanSaad;instructs;deafblindness instructs [MASK].;you;0.1401362270116806;deafblindness instructs you.;them;0.0625789687037468;deafblindness instructs them.;him;0.061012089252471924;deafblindness instructs him.
deafblindness;SA;SA;non;R;;S;to guide;HassanSaad;guides;deafblindness guides [MASK].;you;0.1271260380744934;deafblindness guides you.;me;0.05532997101545334;deafblindness guides me.;us;0.04575411602854729;deafblindness guides us.
deafblindness;SA;SA;non;R;;S;to perceive;HassanSaad;perceives;deafblindness perceives [MASK].;this;0.11088764667510986;deafblindness perceives this.;it;0.0879497081041336;deafblindness perceives it.;blindness;0.024778861552476883;deafblindness perceives blindness.
deafblindness;SA;SA;non;R;;S;to supervise;HassanSaad;supervises;deafblindness supervises [MASK].;them;0.027536239475011826;deafblindness supervises them.;this;0.02565140090882778;deafblindness supervises this.;children;0.023090653121471405;deafblindness supervises children.
deafblindness;SA;SA;non;R;;S;to do;HassanSaad;does;deafblindness does [MASK].;not;0.17920950055122375;deafblindness does not.;exist;0.13074810802936554;deafblindness does exist.;happen;0.08435198664665222;deafblindness does happen.
deafblindness;SA;SA;non;R;;S;to produce;HassanSaad;produces;deafblindness produces [MASK].;blindness;0.109271340072155;deafblindness produces blindness.;anxiety;0.0532170794904232;deafblindness produces anxiety.;problems;0.041777536273002625;deafblindness produces problems.
deafblindness;SA;SA;non;R;;S;to feel;HassanSaad;feels;deafblindness feels [MASK].;good;0.03570709750056267;deafblindness feels good.;real;0.03282284364104271;deafblindness feels real.;hollow;0.031142354011535645;deafblindness feels hollow.
deafblindness;SA;SA;non;R;;S;to teache;HassanSaad;teaches;deafblindness teaches [MASK].;patience;0.11109304428100586;deafblindness teaches patience.;this;0.033679086714982986;deafblindness teaches this.;you;0.029515182599425316;deafblindness teaches you.
deafblindness;SA;SA;non;R;;S;to lead;HassanSaad;leads;deafblindness leads [MASK].;nowhere;0.3448007106781006;deafblindness leads nowhere.;deaf;0.01702159270644188;deafblindness leads deaf.;problems;0.014725202694535255;deafblindness leads problems.
deafblindness;SA;SA;non;R;;S;to advise;HassanSaad;advises;deafblindness advises [MASK].;caution;0.29744046926498413;deafblindness advises caution.;you;0.028961341828107834;deafblindness advises you.;that;0.0239535104483366;deafblindness advises that.
Deaf-blind person;SA;SA;non;R;;S;to innovate;HassanSaad;innovates;Deaf-blind person innovates [MASK].;today;0.06386278569698334;deaf - blind person innovates today.;quickly;0.053591806441545486;deaf - blind person innovates quickly.;too;0.038414835929870605;deaf - blind person innovates too.
Deaf-blind person;SA;SA;non;R;;S;to develop;HassanSaad;develops;Deaf-blind person develops [MASK].;autism;0.11767681688070297;deaf - blind person develops autism.;blindness;0.07695627957582474;deaf - blind person develops blindness.;aids;0.05964554846286774;deaf - blind person develops aids.
Deaf-blind person;SA;SA;non;R;;S;to manage;HassanSaad;manages;Deaf-blind person manages [MASK].;it;0.06296870857477188;deaf - blind person manages it.;everything;0.02699114941060543;deaf - blind person manages everything.;blindness;0.02682107873260975;deaf - blind person manages blindness.
Deaf-blind person;SA;SA;non;R;;S;to have;HassanSaad;has;Deaf-blind person has [MASK].;autism;0.18090470135211945;deaf - blind person has autism.;dementia;0.08649542927742004;deaf - blind person has dementia.;disabilities;0.04557480290532112;deaf - blind person has disabilities.
Deaf-blind person;SA;SA;non;R;;S;to instruct;HassanSaad;instructs;Deaf-blind person instructs [MASK].;him;0.1103307232260704;deaf - blind person instructs him.;you;0.08709245175123215;deaf - blind person instructs you.;them;0.06949425488710403;deaf - blind person instructs them.
Deaf-blind person;SA;SA;non;R;;S;to guide;HassanSaad;guides;Deaf-blind person guides [MASK].;you;0.07409796118736267;deaf - blind person guides you.;us;0.03766704723238945;deaf - blind person guides us.;them;0.03456934913992882;deaf - blind person guides them.
Deaf-blind person;SA;SA;non;R;;S;to perceive;HassanSaad;perceives;Deaf-blind person perceives [MASK].;this;0.07291297614574432;deaf - blind person perceives this.;it;0.0676262304186821;deaf - blind person perceives it.;light;0.04842223599553108;deaf - blind person perceives light.
Deaf-blind person;SA;SA;non;R;;S;to supervise;HassanSaad;supervises;Deaf-blind person supervises [MASK].;work;0.037275899201631546;deaf - blind person supervises work.;them;0.026148950681090355;deaf - blind person supervises them.;it;0.025241531431674957;deaf - blind person supervises it.
Deaf-blind person;SA;SA;non;R;;S;to do;HassanSaad;does;Deaf-blind person does [MASK].;not;0.4982348680496216;deaf - blind person does not.;it;0.11805528402328491;deaf - blind person does it.;this;0.06744837015867233;deaf - blind person does this.
Deaf-blind person;SA;SA;non;R;;S;to produce;HassanSaad;produces;Deaf-blind person produces [MASK].;blindness;0.10804897546768188;deaf - blind person produces blindness.;seizures;0.06572172045707703;deaf - blind person produces seizures.;autism;0.05962224304676056;deaf - blind person produces autism.
Deaf-blind person;SA;SA;non;R;;S;to feel;HassanSaad;feels;Deaf-blind person feels [MASK].;better;0.035636868327856064;deaf - blind person feels better.;differently;0.032810844480991364;deaf - blind person feels differently.;alone;0.031240327283740044;deaf - blind person feels alone.
Deaf-blind person;SA;SA;non;R;;S;to teache;HassanSaad;teaches;Deaf-blind person teaches [MASK].;english;0.06231493502855301;deaf - blind person teaches english.;this;0.0475798137485981;deaf - blind person teaches this.;it;0.028575357049703598;deaf - blind person teaches it.
Deaf-blind person;SA;SA;non;R;;S;to lead;HassanSaad;leads;Deaf-blind person leads [MASK].;us;0.033917494118213654;deaf - blind person leads us.;him;0.031405460089445114;deaf - blind person leads him.;nowhere;0.02588815428316593;deaf - blind person leads nowhere.
Deaf-blind person;SA;SA;non;R;;S;to advise;HassanSaad;advises;Deaf-blind person advises [MASK].;caution;0.17082208395004272;deaf - blind person advises caution.;not;0.03447495400905609;deaf - blind person advises not.;otherwise;0.029680492356419563;deaf - blind person advises otherwise.
Deafblind person;SA;SA;non;R;;S;to innovate;HassanSaad;innovates;Deafblind person innovates [MASK].;successfully;0.0522439181804657;deafblind person innovates successfully.;quickly;0.05199955776333809;deafblind person innovates quickly.;today;0.04137017950415611;deafblind person innovates today.
Deafblind person;SA;SA;non;R;;S;to develop;HassanSaad;develops;Deafblind person develops [MASK].;aids;0.08687996119260788;deafblind person develops aids.;autism;0.06788399815559387;deafblind person develops autism.;dementia;0.05125756561756134;deafblind person develops dementia.
Deafblind person;SA;SA;non;R;;S;to manage;HassanSaad;manages;Deafblind person manages [MASK].;it;0.06729079782962799;deafblind person manages it.;everything;0.04105561971664429;deafblind person manages everything.;this;0.023986317217350006;deafblind person manages this.
Deafblind person;SA;SA;non;R;;S;to have;HassanSaad;has;Deafblind person has [MASK].;autism;0.12608014047145844;deafblind person has autism.;dementia;0.08123152703046799;deafblind person has dementia.;problems;0.03669137880206108;deafblind person has problems.
Deafblind person;SA;SA;non;R;;S;to instruct;HassanSaad;instructs;Deafblind person instructs [MASK].;you;0.19163869321346283;deafblind person instructs you.;him;0.10899527370929718;deafblind person instructs him.;them;0.09690313041210175;deafblind person instructs them.
Deafblind person;SA;SA;non;R;;S;to guide;HassanSaad;guides;Deafblind person guides [MASK].;you;0.2292742133140564;deafblind person guides you.;them;0.0630267783999443;deafblind person guides them.;us;0.03809952735900879;deafblind person guides us.
Deafblind person;SA;SA;non;R;;S;to perceive;HassanSaad;perceives;Deafblind person perceives [MASK].;this;0.12482786178588867;deafblind person perceives this.;it;0.09654812514781952;deafblind person perceives it.;blindness;0.02524755150079727;deafblind person perceives blindness.
Deafblind person;SA;SA;non;R;;S;to supervise;HassanSaad;supervises;Deafblind person supervises [MASK].;them;0.05637047067284584;deafblind person supervises them.;you;0.053412649780511856;deafblind person supervises you.;it;0.042076196521520615;deafblind person supervises it.
Deafblind person;SA;SA;non;R;;S;to do;HassanSaad;does;Deafblind person does [MASK].;not;0.4886762797832489;deafblind person does not.;it;0.1114446371793747;deafblind person does it.;this;0.07648791372776031;deafblind person does this.
Deafblind person;SA;SA;non;R;;S;to produce;HassanSaad;produces;Deafblind person produces [MASK].;blindness;0.05338077247142792;deafblind person produces blindness.;aids;0.04725978523492813;deafblind person produces aids.;problems;0.04080094024538994;deafblind person produces problems.
Deafblind person;SA;SA;non;R;;S;to feel;HassanSaad;feels;Deafblind person feels [MASK].;guilty;0.04457004740834236;deafblind person feels guilty.;helpless;0.029064998030662537;deafblind person feels helpless.;alone;0.02788502722978592;deafblind person feels alone.
Deafblind person;SA;SA;non;R;;S;to teache;HassanSaad;teaches;Deafblind person teaches [MASK].;english;0.07287519425153732;deafblind person teaches english.;this;0.05032631754875183;deafblind person teaches this.;it;0.03552056476473808;deafblind person teaches it.
Deafblind person;SA;SA;non;R;;S;to lead;HassanSaad;leads;Deafblind person leads [MASK].;him;0.04800260066986084;deafblind person leads him.;you;0.02423594519495964;deafblind person leads you.;them;0.02412424422800541;deafblind person leads them.
Deafblind person;SA;SA;non;R;;S;to advise;HassanSaad;advises;Deafblind person advises [MASK].;you;0.09096840023994446;deafblind person advises you.;caution;0.08121819794178009;deafblind person advises caution.;him;0.027452778071165085;deafblind person advises him.
deafblind person;SA;SA;non;R;;S;to innovate;HassanSaad;innovates;deafblind person innovates [MASK].;successfully;0.0522439181804657;deafblind person innovates successfully.;quickly;0.05199955776333809;deafblind person innovates quickly.;today;0.04137017950415611;deafblind person innovates today.
deafblind person;SA;SA;non;R;;S;to develop;HassanSaad;develops;deafblind person develops [MASK].;aids;0.08687996119260788;deafblind person develops aids.;autism;0.06788399815559387;deafblind person develops autism.;dementia;0.05125756561756134;deafblind person develops dementia.
deafblind person;SA;SA;non;R;;S;to manage;HassanSaad;manages;deafblind person manages [MASK].;it;0.06729079782962799;deafblind person manages it.;everything;0.04105561971664429;deafblind person manages everything.;this;0.023986317217350006;deafblind person manages this.
deafblind person;SA;SA;non;R;;S;to have;HassanSaad;has;deafblind person has [MASK].;autism;0.12608014047145844;deafblind person has autism.;dementia;0.08123152703046799;deafblind person has dementia.;problems;0.03669137880206108;deafblind person has problems.
deafblind person;SA;SA;non;R;;S;to instruct;HassanSaad;instructs;deafblind person instructs [MASK].;you;0.19163869321346283;deafblind person instructs you.;him;0.10899527370929718;deafblind person instructs him.;them;0.09690313041210175;deafblind person instructs them.
deafblind person;SA;SA;non;R;;S;to guide;HassanSaad;guides;deafblind person guides [MASK].;you;0.2292742133140564;deafblind person guides you.;them;0.0630267783999443;deafblind person guides them.;us;0.03809952735900879;deafblind person guides us.
deafblind person;SA;SA;non;R;;S;to perceive;HassanSaad;perceives;deafblind person perceives [MASK].;this;0.12482786178588867;deafblind person perceives this.;it;0.09654812514781952;deafblind person perceives it.;blindness;0.02524755150079727;deafblind person perceives blindness.
deafblind person;SA;SA;non;R;;S;to supervise;HassanSaad;supervises;deafblind person supervises [MASK].;them;0.05637047067284584;deafblind person supervises them.;you;0.053412649780511856;deafblind person supervises you.;it;0.042076196521520615;deafblind person supervises it.
deafblind person;SA;SA;non;R;;S;to do;HassanSaad;does;deafblind person does [MASK].;not;0.4886762797832489;deafblind person does not.;it;0.1114446371793747;deafblind person does it.;this;0.07648791372776031;deafblind person does this.
deafblind person;SA;SA;non;R;;S;to produce;HassanSaad;produces;deafblind person produces [MASK].;blindness;0.05338077247142792;deafblind person produces blindness.;aids;0.04725978523492813;deafblind person produces aids.;problems;0.04080094024538994;deafblind person produces problems.
deafblind person;SA;SA;non;R;;S;to feel;HassanSaad;feels;deafblind person feels [MASK].;guilty;0.04457004740834236;deafblind person feels guilty.;helpless;0.029064998030662537;deafblind person feels helpless.;alone;0.02788502722978592;deafblind person feels alone.
deafblind person;SA;SA;non;R;;S;to teache;HassanSaad;teaches;deafblind person teaches [MASK].;english;0.07287519425153732;deafblind person teaches english.;this;0.05032631754875183;deafblind person teaches this.;it;0.03552056476473808;deafblind person teaches it.
deafblind person;SA;SA;non;R;;S;to lead;HassanSaad;leads;deafblind person leads [MASK].;him;0.04800260066986084;deafblind person leads him.;you;0.02423594519495964;deafblind person leads you.;them;0.02412424422800541;deafblind person leads them.
deafblind person;SA;SA;non;R;;S;to advise;HassanSaad;advises;deafblind person advises [MASK].;you;0.09096840023994446;deafblind person advises you.;caution;0.08121819794178009;deafblind person advises caution.;him;0.027452778071165085;deafblind person advises him.
Deafblind person;SA;SA;non;R;;S;to innovate;HassanSaad;innovates;Deafblind person innovates [MASK].;successfully;0.0522439181804657;deafblind person innovates successfully.;quickly;0.05199955776333809;deafblind person innovates quickly.;today;0.04137017950415611;deafblind person innovates today.
Deafblind person;SA;SA;non;R;;S;to develop;HassanSaad;develops;Deafblind person develops [MASK].;aids;0.08687996119260788;deafblind person develops aids.;autism;0.06788399815559387;deafblind person develops autism.;dementia;0.05125756561756134;deafblind person develops dementia.
Deafblind person;SA;SA;non;R;;S;to manage;HassanSaad;manages;Deafblind person manages [MASK].;it;0.06729079782962799;deafblind person manages it.;everything;0.04105561971664429;deafblind person manages everything.;this;0.023986317217350006;deafblind person manages this.
Deafblind person;SA;SA;non;R;;S;to have;HassanSaad;has;Deafblind person has [MASK].;autism;0.12608014047145844;deafblind person has autism.;dementia;0.08123152703046799;deafblind person has dementia.;problems;0.03669137880206108;deafblind person has problems.
Deafblind person;SA;SA;non;R;;S;to instruct;HassanSaad;instructs;Deafblind person instructs [MASK].;you;0.19163869321346283;deafblind person instructs you.;him;0.10899527370929718;deafblind person instructs him.;them;0.09690313041210175;deafblind person instructs them.
Deafblind person;SA;SA;non;R;;S;to guide;HassanSaad;guides;Deafblind person guides [MASK].;you;0.2292742133140564;deafblind person guides you.;them;0.0630267783999443;deafblind person guides them.;us;0.03809952735900879;deafblind person guides us.
Deafblind person;SA;SA;non;R;;S;to perceive;HassanSaad;perceives;Deafblind person perceives [MASK].;this;0.12482786178588867;deafblind person perceives this.;it;0.09654812514781952;deafblind person perceives it.;blindness;0.02524755150079727;deafblind person perceives blindness.
Deafblind person;SA;SA;non;R;;S;to supervise;HassanSaad;supervises;Deafblind person supervises [MASK].;them;0.05637047067284584;deafblind person supervises them.;you;0.053412649780511856;deafblind person supervises you.;it;0.042076196521520615;deafblind person supervises it.
Deafblind person;SA;SA;non;R;;S;to do;HassanSaad;does;Deafblind person does [MASK].;not;0.4886762797832489;deafblind person does not.;it;0.1114446371793747;deafblind person does it.;this;0.07648791372776031;deafblind person does this.
Deafblind person;SA;SA;non;R;;S;to produce;HassanSaad;produces;Deafblind person produces [MASK].;blindness;0.05338077247142792;deafblind person produces blindness.;aids;0.04725978523492813;deafblind person produces aids.;problems;0.04080094024538994;deafblind person produces problems.
Deafblind person;SA;SA;non;R;;S;to feel;HassanSaad;feels;Deafblind person feels [MASK].;guilty;0.04457004740834236;deafblind person feels guilty.;helpless;0.029064998030662537;deafblind person feels helpless.;alone;0.02788502722978592;deafblind person feels alone.
Deafblind person;SA;SA;non;R;;S;to teache;HassanSaad;teaches;Deafblind person teaches [MASK].;english;0.07287519425153732;deafblind person teaches english.;this;0.05032631754875183;deafblind person teaches this.;it;0.03552056476473808;deafblind person teaches it.
Deafblind person;SA;SA;non;R;;S;to lead;HassanSaad;leads;Deafblind person leads [MASK].;him;0.04800260066986084;deafblind person leads him.;you;0.02423594519495964;deafblind person leads you.;them;0.02412424422800541;deafblind person leads them.
Deafblind person;SA;SA;non;R;;S;to advise;HassanSaad;advises;Deafblind person advises [MASK].;you;0.09096840023994446;deafblind person advises you.;caution;0.08121819794178009;deafblind person advises caution.;him;0.027452778071165085;deafblind person advises him.
deafblindness person;SA;SA;non;R;;S;to innovate;HassanSaad;innovates;deafblindness person innovates [MASK].;successfully;0.054279834032058716;deafblindness person innovates successfully.;quickly;0.03200455754995346;deafblindness person innovates quickly.;well;0.02671172469854355;deafblindness person innovates well.
deafblindness person;SA;SA;non;R;;S;to develop;HassanSaad;develops;deafblindness person develops [MASK].;difficulties;0.09353288263082504;deafblindness person develops difficulties.;problems;0.0719161182641983;deafblindness person develops problems.;anxiety;0.047086846083402634;deafblindness person develops anxiety.
deafblindness person;SA;SA;non;R;;S;to manage;HassanSaad;manages;deafblindness person manages [MASK].;it;0.04881005361676216;deafblindness person manages it.;well;0.03683459013700485;deafblindness person manages well.;this;0.021098272874951363;deafblindness person manages this.
deafblindness person;SA;SA;non;R;;S;to have;HassanSaad;has;deafblindness person has [MASK].;problems;0.06332962960004807;deafblindness person has problems.;autism;0.03580131009221077;deafblindness person has autism.;difficulties;0.03163229301571846;deafblindness person has difficulties.
deafblindness person;SA;SA;non;R;;S;to instruct;HassanSaad;instructs;deafblindness person instructs [MASK].;you;0.1605379283428192;deafblindness person instructs you.;him;0.08444592356681824;deafblindness person instructs him.;them;0.08060922473669052;deafblindness person instructs them.
deafblindness person;SA;SA;non;R;;S;to guide;HassanSaad;guides;deafblindness person guides [MASK].;you;0.18150745332241058;deafblindness person guides you.;them;0.046251147985458374;deafblindness person guides them.;people;0.03456444665789604;deafblindness person guides people.
deafblindness person;SA;SA;non;R;;S;to perceive;HassanSaad;perceives;deafblindness person perceives [MASK].;this;0.11145131289958954;deafblindness person perceives this.;it;0.0907106101512909;deafblindness person perceives it.;blindness;0.024785377085208893;deafblindness person perceives blindness.
deafblindness person;SA;SA;non;R;;S;to supervise;HassanSaad;supervises;deafblindness person supervises [MASK].;you;0.06268905848264694;deafblindness person supervises you.;them;0.05652983859181404;deafblindness person supervises them.;it;0.04543166235089302;deafblindness person supervises it.
deafblindness person;SA;SA;non;R;;S;to do;HassanSaad;does;deafblindness person does [MASK].;not;0.3701416552066803;deafblindness person does not.;it;0.10912324488162994;deafblindness person does it.;this;0.08879934996366501;deafblindness person does this.
deafblindness person;SA;SA;non;R;;S;to produce;HassanSaad;produces;deafblindness person produces [MASK].;problems;0.07404831796884537;deafblindness person produces problems.;blindness;0.045111753046512604;deafblindness person produces blindness.;anxiety;0.029291775077581406;deafblindness person produces anxiety.
deafblindness person;SA;SA;non;R;;S;to feel;HassanSaad;feels;deafblindness person feels [MASK].;guilty;0.04912548139691353;deafblindness person feels guilty.;helpless;0.029958948493003845;deafblindness person feels helpless.;lost;0.022693295031785965;deafblindness person feels lost.
deafblindness person;SA;SA;non;R;;S;to teache;HassanSaad;teaches;deafblindness person teaches [MASK].;you;0.09040964394807816;deafblindness person teaches you.;this;0.04960109665989876;deafblindness person teaches this.;me;0.03613222762942314;deafblindness person teaches me.
deafblindness person;SA;SA;non;R;;S;to lead;HassanSaad;leads;deafblindness person leads [MASK].;blind;0.01928078942000866;deafblindness person leads blind.;people;0.01581137627363205;deafblindness person leads people.;problems;0.014341157861053944;deafblindness person leads problems.
deafblindness person;SA;SA;non;R;;S;to advise;HassanSaad;advises;deafblindness person advises [MASK].;you;0.0793834775686264;deafblindness person advises you.;caution;0.03742700442671776;deafblindness person advises caution.;it;0.029778942465782166;deafblindness person advises it.
someone Deaf-blind;SA;SA;non;R;;S;to innovate;HassanSaad;innovates;someone Deaf-blind innovates [MASK].;it;0.04039567708969116;someone deaf - blind innovates it.;today;0.03611578047275543;someone deaf - blind innovates today.;too;0.03309893608093262;someone deaf - blind innovates too.
someone Deaf-blind;SA;SA;non;R;;S;to develop;HassanSaad;develops;someone Deaf-blind develops [MASK].;autism;0.1947607696056366;someone deaf - blind develops autism.;blindness;0.09118178486824036;someone deaf - blind develops blindness.;dementia;0.07209393382072449;someone deaf - blind develops dementia.
someone Deaf-blind;SA;SA;non;R;;S;to manage;HassanSaad;manages;someone Deaf-blind manages [MASK].;it;0.1522415429353714;someone deaf - blind manages it.;everything;0.05778861418366432;someone deaf - blind manages everything.;this;0.0512341670691967;someone deaf - blind manages this.
someone Deaf-blind;SA;SA;non;R;;S;to have;HassanSaad;has;someone Deaf-blind has [MASK].;autism;0.2336871325969696;someone deaf - blind has autism.;dementia;0.10312987118959427;someone deaf - blind has dementia.;died;0.09014125913381577;someone deaf - blind has died.
someone Deaf-blind;SA;SA;non;R;;S;to instruct;HassanSaad;instructs;someone Deaf-blind instructs [MASK].;you;0.3374660313129425;someone deaf - blind instructs you.;them;0.18113592267036438;someone deaf - blind instructs them.;him;0.09981424361467361;someone deaf - blind instructs him.
someone Deaf-blind;SA;SA;non;R;;S;to guide;HassanSaad;guides;someone Deaf-blind guides [MASK].;you;0.15840525925159454;someone deaf - blind guides you.;them;0.1350024789571762;someone deaf - blind guides them.;us;0.08529079705476761;someone deaf - blind guides us.
someone Deaf-blind;SA;SA;non;R;;S;to perceive;HassanSaad;perceives;someone Deaf-blind perceives [MASK].;this;0.11450516432523727;someone deaf - blind perceives this.;it;0.07104215770959854;someone deaf - blind perceives it.;light;0.044164326041936874;someone deaf - blind perceives light.
someone Deaf-blind;SA;SA;non;R;;S;to supervise;HassanSaad;supervises;someone Deaf-blind supervises [MASK].;it;0.10257638990879059;someone deaf - blind supervises it.;them;0.08903487771749496;someone deaf - blind supervises them.;everything;0.07106417417526245;someone deaf - blind supervises everything.
someone Deaf-blind;SA;SA;non;R;;S;to do;HassanSaad;does;someone Deaf-blind does [MASK].;it;0.31187620759010315;someone deaf - blind does it.;not;0.1735241860151291;someone deaf - blind does not.;this;0.13895709812641144;someone deaf - blind does this.
someone Deaf-blind;SA;SA;non;R;;S;to produce;HassanSaad;produces;someone Deaf-blind produces [MASK].;autism;0.08826425671577454;someone deaf - blind produces autism.;blindness;0.08475291728973389;someone deaf - blind produces blindness.;aids;0.04729282483458519;someone deaf - blind produces aids.
someone Deaf-blind;SA;SA;non;R;;S;to feel;HassanSaad;feels;someone Deaf-blind feels [MASK].;differently;0.07456090301275253;someone deaf - blind feels differently.;better;0.03753604367375374;someone deaf - blind feels better.;guilty;0.03374980390071869;someone deaf - blind feels guilty.
someone Deaf-blind;SA;SA;non;R;;S;to teache;HassanSaad;teaches;someone Deaf-blind teaches [MASK].;you;0.10904794186353683;someone deaf - blind teaches you.;english;0.06385257840156555;someone deaf - blind teaches english.;it;0.03982385993003845;someone deaf - blind teaches it.
someone Deaf-blind;SA;SA;non;R;;S;to lead;HassanSaad;leads;someone Deaf-blind leads [MASK].;you;0.0783366709947586;someone deaf - blind leads you.;me;0.0711493045091629;someone deaf - blind leads me.;us;0.06562017649412155;someone deaf - blind leads us.
someone Deaf-blind;SA;SA;non;R;;S;to advise;HassanSaad;advises;someone Deaf-blind advises [MASK].;you;0.10600797832012177;someone deaf - blind advises you.;it;0.03979175537824631;someone deaf - blind advises it.;caution;0.0348525308072567;someone deaf - blind advises caution.
someone Deafblind;SA;SA;non;R;;S;to innovate;HassanSaad;innovates;someone Deafblind innovates [MASK].;it;0.05021648108959198;someone deafblind innovates it.;too;0.03584308922290802;someone deafblind innovates too.;quickly;0.034108977764844894;someone deafblind innovates quickly.
someone Deafblind;SA;SA;non;R;;S;to develop;HassanSaad;develops;someone Deafblind develops [MASK].;autism;0.1529420018196106;someone deafblind develops autism.;aids;0.06472359597682953;someone deafblind develops aids.;dementia;0.05018135905265808;someone deafblind develops dementia.
someone Deafblind;SA;SA;non;R;;S;to manage;HassanSaad;manages;someone Deafblind manages [MASK].;it;0.15894463658332825;someone deafblind manages it.;everything;0.05895945802330971;someone deafblind manages everything.;this;0.051178235560655594;someone deafblind manages this.
someone Deafblind;SA;SA;non;R;;S;to have;HassanSaad;has;someone Deafblind has [MASK].;died;0.11529165506362915;someone deafblind has died.;autism;0.10131578147411346;someone deafblind has autism.;dementia;0.041642531752586365;someone deafblind has dementia.
someone Deafblind;SA;SA;non;R;;S;to instruct;HassanSaad;instructs;someone Deafblind instructs [MASK].;you;0.4112446904182434;someone deafblind instructs you.;them;0.15893711149692535;someone deafblind instructs them.;him;0.08079852908849716;someone deafblind instructs him.
someone Deafblind;SA;SA;non;R;;S;to guide;HassanSaad;guides;someone Deafblind guides [MASK].;you;0.4237058758735657;someone deafblind guides you.;them;0.12308738380670547;someone deafblind guides them.;us;0.0636465847492218;someone deafblind guides us.
someone Deafblind;SA;SA;non;R;;S;to perceive;HassanSaad;perceives;someone Deafblind perceives [MASK].;this;0.21251103281974792;someone deafblind perceives this.;it;0.11774853616952896;someone deafblind perceives it.;that;0.04490112513303757;someone deafblind perceives that.
