spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts;mask1;score1;sequence1;mask2;score2;sequence2;mask3;score3;sequence3
an oral deaf;MS;S;non;R;;S;to instruct;HassanSaad;instructs;an oral deaf instructs [MASK].;you;0.1476544886827469;an oral deaf instructs you.;him;0.0912951156497001;an oral deaf instructs him.;them;0.0464119017124176;an oral deaf instructs them.
an oral deaf;MS;S;non;R;;S;to guide;HassanSaad;guides;an oral deaf guides [MASK].;me;0.0608936510980129;an oral deaf guides me.;them;0.0471876710653305;an oral deaf guides them.;you;0.0470793396234512;an oral deaf guides you.
an oral deaf;MS;S;non;R;;S;to perceive;HassanSaad;perceives;an oral deaf perceives [MASK].;this;0.2441070228815078;an oral deaf perceives this.;it;0.090485394001007;an oral deaf perceives it.;pain;0.0258248094469308;an oral deaf perceives pain.
an oral deaf;MS;S;non;R;;S;to supervise;HassanSaad;supervises;an oral deaf supervises [MASK].;them;0.0444568656384944;an oral deaf supervises them.;this;0.0415567234158515;an oral deaf supervises this.;it;0.0370239689946174;an oral deaf supervises it.
an oral deaf;MS;S;non;R;;S;to do;HassanSaad;does;an oral deaf does [MASK].;not;0.5576429963111877;an oral deaf does not.;it;0.0967813581228256;an oral deaf does it.;this;0.0652746707201004;an oral deaf does this.
an oral deaf;MS;S;non;R;;S;to produce;HassanSaad;produces;an oral deaf produces [MASK].;deaf;0.0911176428198814;an oral deaf produces deaf.;seizures;0.0699439197778701;an oral deaf produces seizures.;autism;0.0606310777366161;an oral deaf produces autism.
an oral deaf;MS;S;non;R;;S;to feel;HassanSaad;feels;an oral deaf feels [MASK].;better;0.0921738371253013;an oral deaf feels better.;differently;0.0288591794669628;an oral deaf feels differently.;comfortable;0.0281649138778448;an oral deaf feels comfortable.
an oral deaf;MS;S;non;R;;S;to teache;HassanSaad;teaches;an oral deaf teaches [MASK].;this;0.0786804184317588;an oral deaf teaches this.;english;0.0407256223261356;an oral deaf teaches english.;speech;0.0270284488797187;an oral deaf teaches speech.
an oral deaf;MS;S;non;R;;S;to lead;HassanSaad;leads;an oral deaf leads [MASK].;surgery;0.0338672026991844;an oral deaf leads surgery.;me;0.0336467437446117;an oral deaf leads me.;it;0.0181516110897064;an oral deaf leads it.
an oral deaf;MS;S;non;R;;S;to advise;HassanSaad;advises;an oral deaf advises [MASK].;caution;0.1761151999235153;an oral deaf advises caution.;this;0.0724710673093795;an oral deaf advises this.;that;0.0527911446988582;an oral deaf advises that.
deaf interpreter;MS;S;non;R;;S;to innovate;HassanSaad;innovates;deaf interpreter innovates [MASK].;quickly;0.0490060411393642;deaf interpreter innovates quickly.;too;0.046570923179388;deaf interpreter innovates too.;today;0.0364238210022449;deaf interpreter innovates today.
deaf interpreter;MS;S;non;R;;S;to develop;HassanSaad;develops;deaf interpreter develops [MASK].;language;0.0599190667271614;deaf interpreter develops language.;deaf;0.0446646772325038;deaf interpreter develops deaf.;skills;0.0341340862214565;deaf interpreter develops skills.
deaf interpreter;MS;S;non;R;;S;to manage;HassanSaad;manages;deaf interpreter manages [MASK].;it;0.0902751460671424;deaf interpreter manages it.;this;0.0599894598126411;deaf interpreter manages this.;that;0.02610819414258;deaf interpreter manages that.
deaf interpreter;MS;S;non;R;;S;to have;HassanSaad;has;deaf interpreter has [MASK].;died;0.1165815293788909;deaf interpreter has died.;dementia;0.0597094930708408;deaf interpreter has dementia.;passed;0.044152658432722;deaf interpreter has passed.
deaf interpreter;MS;S;non;R;;S;to instruct;HassanSaad;instructs;deaf interpreter instructs [MASK].;him;0.1850069016218185;deaf interpreter instructs him.;her;0.0782327800989151;deaf interpreter instructs her.;them;0.0764330551028251;deaf interpreter instructs them.
deaf interpreter;MS;S;non;R;;S;to guide;HassanSaad;guides;deaf interpreter guides [MASK].;you;0.0555435977876186;deaf interpreter guides you.;us;0.0551250204443931;deaf interpreter guides us.;them;0.043461587280035;deaf interpreter guides them.
deaf interpreter;MS;S;non;R;;S;to perceive;HassanSaad;perceives;deaf interpreter perceives [MASK].;this;0.2069108188152313;deaf interpreter perceives this.;it;0.0833517014980316;deaf interpreter perceives it.;that;0.0242390148341655;deaf interpreter perceives that.
deaf interpreter;MS;S;non;R;;S;to supervise;HassanSaad;supervises;deaf interpreter supervises [MASK].;him;0.0348382070660591;deaf interpreter supervises him.;them;0.0324135608971118;deaf interpreter supervises them.;work;0.0266546830534935;deaf interpreter supervises work.
deaf interpreter;MS;S;non;R;;S;to do;HassanSaad;does;deaf interpreter does [MASK].;not;0.4606654942035675;deaf interpreter does not.;it;0.1098830848932266;deaf interpreter does it.;this;0.0666489824652671;deaf interpreter does this.
deaf interpreter;MS;S;non;R;;S;to produce;HassanSaad;produces;deaf interpreter produces [MASK].;deaf;0.0476610176265239;deaf interpreter produces deaf.;speech;0.0453728027641773;deaf interpreter produces speech.;music;0.0393773987889289;deaf interpreter produces music.
deaf interpreter;MS;S;non;R;;S;to feel;HassanSaad;feels;deaf interpreter feels [MASK].;helpless;0.0318557806313037;deaf interpreter feels helpless.;safe;0.0226006582379341;deaf interpreter feels safe.;better;0.0206177365034818;deaf interpreter feels better.
deaf interpreter;MS;S;non;R;;S;to teache;HassanSaad;teaches;deaf interpreter teaches [MASK].;english;0.1338732242584228;deaf interpreter teaches english.;language;0.0486668497323989;deaf interpreter teaches language.;pronunciation;0.0352017879486084;deaf interpreter teaches pronunciation.
deaf interpreter;MS;S;non;R;;S;to lead;HassanSaad;leads;deaf interpreter leads [MASK].;us;0.1384109407663345;deaf interpreter leads us.;him;0.0881276428699493;deaf interpreter leads him.;them;0.0623230710625648;deaf interpreter leads them.
deaf interpreter;MS;S;non;R;;S;to advise;HassanSaad;advises;deaf interpreter advises [MASK].;him;0.0446156300604343;deaf interpreter advises him.;not;0.0421672128140926;deaf interpreter advises not.;caution;0.0338534004986286;deaf interpreter advises caution.
Deaf interpreter;MS;S;non;R;;S;to innovate;HassanSaad;innovates;Deaf interpreter innovates [MASK].;quickly;0.0490060411393642;deaf interpreter innovates quickly.;too;0.046570923179388;deaf interpreter innovates too.;today;0.0364238210022449;deaf interpreter innovates today.
Deaf interpreter;MS;S;non;R;;S;to develop;HassanSaad;develops;Deaf interpreter develops [MASK].;language;0.0599190667271614;deaf interpreter develops language.;deaf;0.0446646772325038;deaf interpreter develops deaf.;skills;0.0341340862214565;deaf interpreter develops skills.
Deaf interpreter;MS;S;non;R;;S;to manage;HassanSaad;manages;Deaf interpreter manages [MASK].;it;0.0902751460671424;deaf interpreter manages it.;this;0.0599894598126411;deaf interpreter manages this.;that;0.02610819414258;deaf interpreter manages that.
Deaf interpreter;MS;S;non;R;;S;to have;HassanSaad;has;Deaf interpreter has [MASK].;died;0.1165815293788909;deaf interpreter has died.;dementia;0.0597094930708408;deaf interpreter has dementia.;passed;0.044152658432722;deaf interpreter has passed.
Deaf interpreter;MS;S;non;R;;S;to instruct;HassanSaad;instructs;Deaf interpreter instructs [MASK].;him;0.1850069016218185;deaf interpreter instructs him.;her;0.0782327800989151;deaf interpreter instructs her.;them;0.0764330551028251;deaf interpreter instructs them.
Deaf interpreter;MS;S;non;R;;S;to guide;HassanSaad;guides;Deaf interpreter guides [MASK].;you;0.0555435977876186;deaf interpreter guides you.;us;0.0551250204443931;deaf interpreter guides us.;them;0.043461587280035;deaf interpreter guides them.
Deaf interpreter;MS;S;non;R;;S;to perceive;HassanSaad;perceives;Deaf interpreter perceives [MASK].;this;0.2069108188152313;deaf interpreter perceives this.;it;0.0833517014980316;deaf interpreter perceives it.;that;0.0242390148341655;deaf interpreter perceives that.
Deaf interpreter;MS;S;non;R;;S;to supervise;HassanSaad;supervises;Deaf interpreter supervises [MASK].;him;0.0348382070660591;deaf interpreter supervises him.;them;0.0324135608971118;deaf interpreter supervises them.;work;0.0266546830534935;deaf interpreter supervises work.
Deaf interpreter;MS;S;non;R;;S;to do;HassanSaad;does;Deaf interpreter does [MASK].;not;0.4606654942035675;deaf interpreter does not.;it;0.1098830848932266;deaf interpreter does it.;this;0.0666489824652671;deaf interpreter does this.
Deaf interpreter;MS;S;non;R;;S;to produce;HassanSaad;produces;Deaf interpreter produces [MASK].;deaf;0.0476610176265239;deaf interpreter produces deaf.;speech;0.0453728027641773;deaf interpreter produces speech.;music;0.0393773987889289;deaf interpreter produces music.
Deaf interpreter;MS;S;non;R;;S;to feel;HassanSaad;feels;Deaf interpreter feels [MASK].;helpless;0.0318557806313037;deaf interpreter feels helpless.;safe;0.0226006582379341;deaf interpreter feels safe.;better;0.0206177365034818;deaf interpreter feels better.
Deaf interpreter;MS;S;non;R;;S;to teache;HassanSaad;teaches;Deaf interpreter teaches [MASK].;english;0.1338732242584228;deaf interpreter teaches english.;language;0.0486668497323989;deaf interpreter teaches language.;pronunciation;0.0352017879486084;deaf interpreter teaches pronunciation.
Deaf interpreter;MS;S;non;R;;S;to lead;HassanSaad;leads;Deaf interpreter leads [MASK].;us;0.1384109407663345;deaf interpreter leads us.;him;0.0881276428699493;deaf interpreter leads him.;them;0.0623230710625648;deaf interpreter leads them.
Deaf interpreter;MS;S;non;R;;S;to advise;HassanSaad;advises;Deaf interpreter advises [MASK].;him;0.0446156300604343;deaf interpreter advises him.;not;0.0421672128140926;deaf interpreter advises not.;caution;0.0338534004986286;deaf interpreter advises caution.
a deaf interpreter;MS;S;non;R;;S;to innovate;HassanSaad;innovates;a deaf interpreter innovates [MASK].;quickly;0.0711586251854896;a deaf interpreter innovates quickly.;successfully;0.0465528182685375;a deaf interpreter innovates successfully.;effectively;0.0376994013786315;a deaf interpreter innovates effectively.
a deaf interpreter;MS;S;non;R;;S;to develop;HassanSaad;develops;a deaf interpreter develops [MASK].;difficulties;0.0713052898645401;a deaf interpreter develops difficulties.;deaf;0.0525898113846778;a deaf interpreter develops deaf.;anxiety;0.0432360619306564;a deaf interpreter develops anxiety.
a deaf interpreter;MS;S;non;R;;S;to manage;HassanSaad;manages;a deaf interpreter manages [MASK].;this;0.1058790907263755;a deaf interpreter manages this.;it;0.1037572622299194;a deaf interpreter manages it.;both;0.061710387468338;a deaf interpreter manages both.
a deaf interpreter;MS;S;non;R;;S;to have;HassanSaad;has;a deaf interpreter has [MASK].;died;0.1468484252691269;a deaf interpreter has died.;passed;0.0550574995577335;a deaf interpreter has passed.;failed;0.0452404990792274;a deaf interpreter has failed.
a deaf interpreter;MS;S;non;R;;S;to instruct;HassanSaad;instructs;a deaf interpreter instructs [MASK].;him;0.2034603357315063;a deaf interpreter instructs him.;them;0.1112620010972023;a deaf interpreter instructs them.;her;0.0936273261904716;a deaf interpreter instructs her.
a deaf interpreter;MS;S;non;R;;S;to guide;HassanSaad;guides;a deaf interpreter guides [MASK].;them;0.1054647490382194;a deaf interpreter guides them.;you;0.0942763537168502;a deaf interpreter guides you.;him;0.0584623105823993;a deaf interpreter guides him.
a deaf interpreter;MS;S;non;R;;S;to perceive;HassanSaad;perceives;a deaf interpreter perceives [MASK].;this;0.3605269193649292;a deaf interpreter perceives this.;it;0.0818224400281906;a deaf interpreter perceives it.;that;0.0221798904240131;a deaf interpreter perceives that.
a deaf interpreter;MS;S;non;R;;S;to supervise;HassanSaad;supervises;a deaf interpreter supervises [MASK].;them;0.0577434748411178;a deaf interpreter supervises them.;it;0.0430967211723327;a deaf interpreter supervises it.;him;0.0410205908119678;a deaf interpreter supervises him.
a deaf interpreter;MS;S;non;R;;S;to do;HassanSaad;does;a deaf interpreter does [MASK].;not;0.4134939610958099;a deaf interpreter does not.;this;0.128143697977066;a deaf interpreter does this.;it;0.09330914914608;a deaf interpreter does it.
a deaf interpreter;MS;S;non;R;;S;to produce;HassanSaad;produces;a deaf interpreter produces [MASK].;speech;0.0532864928245544;a deaf interpreter produces speech.;deaf;0.0424402430653572;a deaf interpreter produces deaf.;music;0.0346604287624359;a deaf interpreter produces music.
a deaf interpreter;MS;S;non;R;;S;to feel;HassanSaad;feels;a deaf interpreter feels [MASK].;helpless;0.0419071987271308;a deaf interpreter feels helpless.;deaf;0.0309899412095546;a deaf interpreter feels deaf.;safe;0.0301547572016716;a deaf interpreter feels safe.
a deaf interpreter;MS;S;non;R;;S;to teache;HassanSaad;teaches;a deaf interpreter teaches [MASK].;english;0.2189453244209289;a deaf interpreter teaches english.;pronunciation;0.0410080552101135;a deaf interpreter teaches pronunciation.;language;0.0391238518059253;a deaf interpreter teaches language.
a deaf interpreter;MS;S;non;R;;S;to lead;HassanSaad;leads;a deaf interpreter leads [MASK].;him;0.146951213479042;a deaf interpreter leads him.;her;0.1183945760130882;a deaf interpreter leads her.;them;0.1166763603687286;a deaf interpreter leads them.
a deaf interpreter;MS;S;non;R;;S;to advise;HassanSaad;advises;a deaf interpreter advises [MASK].;caution;0.0720845609903335;a deaf interpreter advises caution.;him;0.0484641939401626;a deaf interpreter advises him.;otherwise;0.0475781485438346;a deaf interpreter advises otherwise.
a Deaf interpreter;MS;S;non;R;;S;to innovate;HassanSaad;innovates;a Deaf interpreter innovates [MASK].;quickly;0.0711586251854896;a deaf interpreter innovates quickly.;successfully;0.0465528182685375;a deaf interpreter innovates successfully.;effectively;0.0376994013786315;a deaf interpreter innovates effectively.
a Deaf interpreter;MS;S;non;R;;S;to develop;HassanSaad;develops;a Deaf interpreter develops [MASK].;difficulties;0.0713052898645401;a deaf interpreter develops difficulties.;deaf;0.0525898113846778;a deaf interpreter develops deaf.;anxiety;0.0432360619306564;a deaf interpreter develops anxiety.
a Deaf interpreter;MS;S;non;R;;S;to manage;HassanSaad;manages;a Deaf interpreter manages [MASK].;this;0.1058790907263755;a deaf interpreter manages this.;it;0.1037572622299194;a deaf interpreter manages it.;both;0.061710387468338;a deaf interpreter manages both.
a Deaf interpreter;MS;S;non;R;;S;to have;HassanSaad;has;a Deaf interpreter has [MASK].;died;0.1468484252691269;a deaf interpreter has died.;passed;0.0550574995577335;a deaf interpreter has passed.;failed;0.0452404990792274;a deaf interpreter has failed.
a Deaf interpreter;MS;S;non;R;;S;to instruct;HassanSaad;instructs;a Deaf interpreter instructs [MASK].;him;0.2034603357315063;a deaf interpreter instructs him.;them;0.1112620010972023;a deaf interpreter instructs them.;her;0.0936273261904716;a deaf interpreter instructs her.
a Deaf interpreter;MS;S;non;R;;S;to guide;HassanSaad;guides;a Deaf interpreter guides [MASK].;them;0.1054647490382194;a deaf interpreter guides them.;you;0.0942763537168502;a deaf interpreter guides you.;him;0.0584623105823993;a deaf interpreter guides him.
a Deaf interpreter;MS;S;non;R;;S;to perceive;HassanSaad;perceives;a Deaf interpreter perceives [MASK].;this;0.3605269193649292;a deaf interpreter perceives this.;it;0.0818224400281906;a deaf interpreter perceives it.;that;0.0221798904240131;a deaf interpreter perceives that.
a Deaf interpreter;MS;S;non;R;;S;to supervise;HassanSaad;supervises;a Deaf interpreter supervises [MASK].;them;0.0577434748411178;a deaf interpreter supervises them.;it;0.0430967211723327;a deaf interpreter supervises it.;him;0.0410205908119678;a deaf interpreter supervises him.
a Deaf interpreter;MS;S;non;R;;S;to do;HassanSaad;does;a Deaf interpreter does [MASK].;not;0.4134939610958099;a deaf interpreter does not.;this;0.128143697977066;a deaf interpreter does this.;it;0.09330914914608;a deaf interpreter does it.
a Deaf interpreter;MS;S;non;R;;S;to produce;HassanSaad;produces;a Deaf interpreter produces [MASK].;speech;0.0532864928245544;a deaf interpreter produces speech.;deaf;0.0424402430653572;a deaf interpreter produces deaf.;music;0.0346604287624359;a deaf interpreter produces music.
a Deaf interpreter;MS;S;non;R;;S;to feel;HassanSaad;feels;a Deaf interpreter feels [MASK].;helpless;0.0419071987271308;a deaf interpreter feels helpless.;deaf;0.0309899412095546;a deaf interpreter feels deaf.;safe;0.0301547572016716;a deaf interpreter feels safe.
a Deaf interpreter;MS;S;non;R;;S;to teache;HassanSaad;teaches;a Deaf interpreter teaches [MASK].;english;0.2189453244209289;a deaf interpreter teaches english.;pronunciation;0.0410080552101135;a deaf interpreter teaches pronunciation.;language;0.0391238518059253;a deaf interpreter teaches language.
a Deaf interpreter;MS;S;non;R;;S;to lead;HassanSaad;leads;a Deaf interpreter leads [MASK].;him;0.146951213479042;a deaf interpreter leads him.;her;0.1183945760130882;a deaf interpreter leads her.;them;0.1166763603687286;a deaf interpreter leads them.
a Deaf interpreter;MS;S;non;R;;S;to advise;HassanSaad;advises;a Deaf interpreter advises [MASK].;caution;0.0720845609903335;a deaf interpreter advises caution.;him;0.0484641939401626;a deaf interpreter advises him.;otherwise;0.0475781485438346;a deaf interpreter advises otherwise.
deaf interpreters;MS;S;non;R;;S;to innovate;HassanSaad;innovates;deaf interpreters innovates [MASK].;too;0.0624190643429756;deaf interpreters innovates too.;today;0.0521203652024269;deaf interpreters innovates today.;quickly;0.0476744100451469;deaf interpreters innovates quickly.
deaf interpreters;MS;S;non;R;;S;to develop;HassanSaad;develops;deaf interpreters develops [MASK].;empathy;0.0812327042222023;deaf interpreters develops empathy.;language;0.0696403682231903;deaf interpreters develops language.;skills;0.0683306008577346;deaf interpreters develops skills.
deaf interpreters;MS;S;non;R;;S;to manage;HassanSaad;manages;deaf interpreters manages [MASK].;this;0.0429681092500686;deaf interpreters manages this.;it;0.0400064401328563;deaf interpreters manages it.;them;0.0356999300420284;deaf interpreters manages them.
deaf interpreters;MS;S;non;R;;S;to have;HassanSaad;has;deaf interpreters has [MASK].;failed;0.0597523041069507;deaf interpreters has failed.;died;0.051563624292612;deaf interpreters has died.;difficulty;0.0305303949862718;deaf interpreters has difficulty.
deaf interpreters;MS;S;non;R;;S;to instruct;HassanSaad;instructs;deaf interpreters instructs [MASK].;them;0.0984755903482437;deaf interpreters instructs them.;students;0.0560499615967273;deaf interpreters instructs students.;others;0.0478381253778934;deaf interpreters instructs others.
deaf interpreters;MS;S;non;R;;S;to guide;HassanSaad;guides;deaf interpreters guides [MASK].;them;0.0602604672312736;deaf interpreters guides them.;us;0.0415097326040267;deaf interpreters guides us.;you;0.0353410765528678;deaf interpreters guides you.
deaf interpreters;MS;S;non;R;;S;to perceive;HassanSaad;perceives;deaf interpreters perceives [MASK].;this;0.1575250923633575;deaf interpreters perceives this.;it;0.0813992097973823;deaf interpreters perceives it.;them;0.0272328108549118;deaf interpreters perceives them.
deaf interpreters;MS;S;non;R;;S;to supervise;HassanSaad;supervises;deaf interpreters supervises [MASK].;them;0.0321317464113235;deaf interpreters supervises them.;students;0.0290652904659509;deaf interpreters supervises students.;schools;0.0271253604441881;deaf interpreters supervises schools.
deaf interpreters;MS;S;non;R;;S;to do;HassanSaad;does;deaf interpreters does [MASK].;not;0.3538824021816253;deaf interpreters does not.;it;0.1335276365280151;deaf interpreters does it.;this;0.1012098044157028;deaf interpreters does this.
deaf interpreters;MS;S;non;R;;S;to produce;HassanSaad;produces;deaf interpreters produces [MASK].;music;0.0444084368646144;deaf interpreters produces music.;deaf;0.0433456003665924;deaf interpreters produces deaf.;problems;0.0258283466100692;deaf interpreters produces problems.
deaf interpreters;MS;S;non;R;;S;to feel;HassanSaad;feels;deaf interpreters feels [MASK].;helpless;0.0499384254217147;deaf interpreters feels helpless.;welcome;0.0324064865708351;deaf interpreters feels welcome.;deaf;0.0291814319789409;deaf interpreters feels deaf.
deaf interpreters;MS;S;non;R;;S;to teache;HassanSaad;teaches;deaf interpreters teaches [MASK].;english;0.2215528786182403;deaf interpreters teaches english.;language;0.0537811554968357;deaf interpreters teaches language.;languages;0.038897406309843;deaf interpreters teaches languages.
deaf interpreters;MS;S;non;R;;S;to lead;HassanSaad;leads;deaf interpreters leads [MASK].;us;0.0779737681150436;deaf interpreters leads us.;them;0.0557403825223445;deaf interpreters leads them.;in;0.0253214035183191;deaf interpreters leads in.
deaf interpreters;MS;S;non;R;;S;to advise;HassanSaad;advises;deaf interpreters advises [MASK].;caution;0.105238564312458;deaf interpreters advises caution.;them;0.0271105710417032;deaf interpreters advises them.;not;0.0218484122306108;deaf interpreters advises not.
Deaf interpreters;MS;S;non;R;;S;to innovate;HassanSaad;innovates;Deaf interpreters innovates [MASK].;too;0.0624190643429756;deaf interpreters innovates too.;today;0.0521203652024269;deaf interpreters innovates today.;quickly;0.0476744100451469;deaf interpreters innovates quickly.
Deaf interpreters;MS;S;non;R;;S;to develop;HassanSaad;develops;Deaf interpreters develops [MASK].;empathy;0.0812327042222023;deaf interpreters develops empathy.;language;0.0696403682231903;deaf interpreters develops language.;skills;0.0683306008577346;deaf interpreters develops skills.
Deaf interpreters;MS;S;non;R;;S;to manage;HassanSaad;manages;Deaf interpreters manages [MASK].;this;0.0429681092500686;deaf interpreters manages this.;it;0.0400064401328563;deaf interpreters manages it.;them;0.0356999300420284;deaf interpreters manages them.
Deaf interpreters;MS;S;non;R;;S;to have;HassanSaad;has;Deaf interpreters has [MASK].;failed;0.0597523041069507;deaf interpreters has failed.;died;0.051563624292612;deaf interpreters has died.;difficulty;0.0305303949862718;deaf interpreters has difficulty.
Deaf interpreters;MS;S;non;R;;S;to instruct;HassanSaad;instructs;Deaf interpreters instructs [MASK].;them;0.0984755903482437;deaf interpreters instructs them.;students;0.0560499615967273;deaf interpreters instructs students.;others;0.0478381253778934;deaf interpreters instructs others.
Deaf interpreters;MS;S;non;R;;S;to guide;HassanSaad;guides;Deaf interpreters guides [MASK].;them;0.0602604672312736;deaf interpreters guides them.;us;0.0415097326040267;deaf interpreters guides us.;you;0.0353410765528678;deaf interpreters guides you.
Deaf interpreters;MS;S;non;R;;S;to perceive;HassanSaad;perceives;Deaf interpreters perceives [MASK].;this;0.1575250923633575;deaf interpreters perceives this.;it;0.0813992097973823;deaf interpreters perceives it.;them;0.0272328108549118;deaf interpreters perceives them.
Deaf interpreters;MS;S;non;R;;S;to supervise;HassanSaad;supervises;Deaf interpreters supervises [MASK].;them;0.0321317464113235;deaf interpreters supervises them.;students;0.0290652904659509;deaf interpreters supervises students.;schools;0.0271253604441881;deaf interpreters supervises schools.
Deaf interpreters;MS;S;non;R;;S;to do;HassanSaad;does;Deaf interpreters does [MASK].;not;0.3538824021816253;deaf interpreters does not.;it;0.1335276365280151;deaf interpreters does it.;this;0.1012098044157028;deaf interpreters does this.
Deaf interpreters;MS;S;non;R;;S;to produce;HassanSaad;produces;Deaf interpreters produces [MASK].;music;0.0444084368646144;deaf interpreters produces music.;deaf;0.0433456003665924;deaf interpreters produces deaf.;problems;0.0258283466100692;deaf interpreters produces problems.
Deaf interpreters;MS;S;non;R;;S;to feel;HassanSaad;feels;Deaf interpreters feels [MASK].;helpless;0.0499384254217147;deaf interpreters feels helpless.;welcome;0.0324064865708351;deaf interpreters feels welcome.;deaf;0.0291814319789409;deaf interpreters feels deaf.
Deaf interpreters;MS;S;non;R;;S;to teache;HassanSaad;teaches;Deaf interpreters teaches [MASK].;english;0.2215528786182403;deaf interpreters teaches english.;language;0.0537811554968357;deaf interpreters teaches language.;languages;0.038897406309843;deaf interpreters teaches languages.
Deaf interpreters;MS;S;non;R;;S;to lead;HassanSaad;leads;Deaf interpreters leads [MASK].;us;0.0779737681150436;deaf interpreters leads us.;them;0.0557403825223445;deaf interpreters leads them.;in;0.0253214035183191;deaf interpreters leads in.
Deaf interpreters;MS;S;non;R;;S;to advise;HassanSaad;advises;Deaf interpreters advises [MASK].;caution;0.105238564312458;deaf interpreters advises caution.;them;0.0271105710417032;deaf interpreters advises them.;not;0.0218484122306108;deaf interpreters advises not.
deaf person;MS;S;non;R;;S;to innovate;HassanSaad;innovates;deaf person innovates [MASK].;quickly;0.0591941513121128;deaf person innovates quickly.;today;0.0533114075660705;deaf person innovates today.;too;0.0425726845860481;deaf person innovates too.
deaf person;MS;S;non;R;;S;to develop;HassanSaad;develops;deaf person develops [MASK].;autism;0.0979106426239013;deaf person develops autism.;asthma;0.0846217796206474;deaf person develops asthma.;dementia;0.0714598521590232;deaf person develops dementia.
deaf person;MS;S;non;R;;S;to manage;HassanSaad;manages;deaf person manages [MASK].;it;0.0714755207300186;deaf person manages it.;well;0.051036063581705;deaf person manages well.;this;0.0378140285611152;deaf person manages this.
deaf person;MS;S;non;R;;S;to have;HassanSaad;has;deaf person has [MASK].;autism;0.1872714757919311;deaf person has autism.;dementia;0.1262737810611724;deaf person has dementia.;asthma;0.0612969696521759;deaf person has asthma.
deaf person;MS;S;non;R;;S;to instruct;HassanSaad;instructs;deaf person instructs [MASK].;him;0.1324577927589416;deaf person instructs him.;you;0.0709161162376403;deaf person instructs you.;them;0.0652201175689697;deaf person instructs them.
deaf person;MS;S;non;R;;S;to guide;HassanSaad;guides;deaf person guides [MASK].;you;0.072648137807846;deaf person guides you.;us;0.0501658804714679;deaf person guides us.;me;0.0418062917888164;deaf person guides me.
deaf person;MS;S;non;R;;S;to perceive;HassanSaad;perceives;deaf person perceives [MASK].;this;0.0985812544822692;deaf person perceives this.;it;0.0684743523597717;deaf person perceives it.;light;0.0251376554369926;deaf person perceives light.
deaf person;MS;S;non;R;;S;to supervise;HassanSaad;supervises;deaf person supervises [MASK].;work;0.033987995237112;deaf person supervises work.;them;0.0283728577196598;deaf person supervises them.;him;0.0258620530366897;deaf person supervises him.
deaf person;MS;S;non;R;;S;to do;HassanSaad;does;deaf person does [MASK].;not;0.4744355678558349;deaf person does not.;it;0.0988463014364242;deaf person does it.;this;0.0623929090797901;deaf person does this.
deaf person;MS;S;non;R;;S;to produce;HassanSaad;produces;deaf person produces [MASK].;autism;0.0717424377799034;deaf person produces autism.;seizures;0.0568107739090919;deaf person produces seizures.;deaf;0.0469961613416671;deaf person produces deaf.
deaf person;MS;S;non;R;;S;to feel;HassanSaad;feels;deaf person feels [MASK].;uncomfortable;0.0387353971600532;deaf person feels uncomfortable.;better;0.0347677133977413;deaf person feels better.;alone;0.0302670672535896;deaf person feels alone.
deaf person;MS;S;non;R;;S;to teache;HassanSaad;teaches;deaf person teaches [MASK].;english;0.1012190952897071;deaf person teaches english.;language;0.0371871329843997;deaf person teaches language.;this;0.0343271344900131;deaf person teaches this.
deaf person;MS;S;non;R;;S;to lead;HassanSaad;leads;deaf person leads [MASK].;us;0.0713533982634544;deaf person leads us.;him;0.0428888835012912;deaf person leads him.;me;0.0397271774709224;deaf person leads me.
deaf person;MS;S;non;R;;S;to advise;HassanSaad;advises;deaf person advises [MASK].;caution;0.1242599636316299;deaf person advises caution.;not;0.0440801419317722;deaf person advises not.;otherwise;0.0292870756238698;deaf person advises otherwise.
Deaf person;MS;S;non;R;;S;to innovate;HassanSaad;innovates;Deaf person innovates [MASK].;quickly;0.0591941513121128;deaf person innovates quickly.;today;0.0533114075660705;deaf person innovates today.;too;0.0425726845860481;deaf person innovates too.
Deaf person;MS;S;non;R;;S;to develop;HassanSaad;develops;Deaf person develops [MASK].;autism;0.0979106426239013;deaf person develops autism.;asthma;0.0846217796206474;deaf person develops asthma.;dementia;0.0714598521590232;deaf person develops dementia.
Deaf person;MS;S;non;R;;S;to manage;HassanSaad;manages;Deaf person manages [MASK].;it;0.0714755207300186;deaf person manages it.;well;0.051036063581705;deaf person manages well.;this;0.0378140285611152;deaf person manages this.
Deaf person;MS;S;non;R;;S;to have;HassanSaad;has;Deaf person has [MASK].;autism;0.1872714757919311;deaf person has autism.;dementia;0.1262737810611724;deaf person has dementia.;asthma;0.0612969696521759;deaf person has asthma.
Deaf person;MS;S;non;R;;S;to instruct;HassanSaad;instructs;Deaf person instructs [MASK].;him;0.1324577927589416;deaf person instructs him.;you;0.0709161162376403;deaf person instructs you.;them;0.0652201175689697;deaf person instructs them.
Deaf person;MS;S;non;R;;S;to guide;HassanSaad;guides;Deaf person guides [MASK].;you;0.072648137807846;deaf person guides you.;us;0.0501658804714679;deaf person guides us.;me;0.0418062917888164;deaf person guides me.
