spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts;mask1;score1;sequence1;mask2;score2;sequence2;mask3;score3;sequence3
having a hearing impairment;MS;M;non;NR;;S;job;moi-meme;has a job as;having a hearing impairment has a job as [MASK].;well;0.7846788167953491;having a hearing impairment has a job as well.;such;0.0074425563216209;having a hearing impairment has a job as such.;insurance;0.0041753258556127;having a hearing impairment has a job as insurance.
having a hearing impairment;MS;M;non;NR;;S;to be;moi-meme;is;having a hearing impairment is [MASK].;normal;0.1453423202037811;having a hearing impairment is normal.;important;0.0927979201078414;having a hearing impairment is important.;common;0.0832760781049728;having a hearing impairment is common.
having a hearing impairment;MS;M;non;NR;;S;to need;moi-meme;needs;having a hearing impairment needs [MASK].;attention;0.1681984066963195;having a hearing impairment needs attention.;treatment;0.0967478901147842;having a hearing impairment needs treatment.;help;0.0789268910884857;having a hearing impairment needs help.
having a hearing impairment;MS;M;non;NR;;S;to work;moi-meme;works as;having a hearing impairment works as [MASK].;well;0.8278079032897949;having a hearing impairment works as well.;follows;0.0171320922672748;having a hearing impairment works as follows.;expected;0.0117802517488598;having a hearing impairment works as expected.
having hearing loss;MS;M;non;R;;S;job;moi-meme;has a job as;having hearing loss has a job as [MASK].;well;0.7242324352264404;having hearing loss has a job as well.;therapy;0.0072678970173001;having hearing loss has a job as therapy.;such;0.005297627300024;having hearing loss has a job as such.
having hearing loss;MS;M;non;R;;S;to be;moi-meme;is;having hearing loss is [MASK].;normal;0.19020976126194;having hearing loss is normal.;common;0.1190720126032829;having hearing loss is common.;rare;0.0406179018318653;having hearing loss is rare.
having hearing loss;MS;M;non;R;;S;to need;moi-meme;needs;having hearing loss needs [MASK].;attention;0.1227148994803428;having hearing loss needs attention.;treatment;0.1038727164268493;having hearing loss needs treatment.;therapy;0.0887520238757133;having hearing loss needs therapy.
having hearing loss;MS;M;non;R;;S;to work;moi-meme;works as;having hearing loss works as [MASK].;well;0.93876451253891;having hearing loss works as well.;good;0.0066815526224672;having hearing loss works as good.;best;0.0052071181125938;having hearing loss works as best.
with hearing loss;MS;M;non;R;;S;job;moi-meme;has a job as;with hearing loss has a job as [MASK].;well;0.1085556671023368;with hearing loss has a job as well.;coach;0.0331410281360149;with hearing loss has a job as coach.;dr;0.0326613783836364;with hearing loss has a job as dr.
with hearing loss;MS;M;non;R;;S;to be;moi-meme;is;with hearing loss is [MASK].;common;0.0930436998605728;with hearing loss is common.;difficult;0.0428611859679222;with hearing loss is difficult.;possible;0.0319293104112148;with hearing loss is possible.
with hearing loss;MS;M;non;R;;S;to need;moi-meme;needs;with hearing loss needs [MASK].;help;0.150505244731903;with hearing loss needs help.;attention;0.1424605846405029;with hearing loss needs attention.;treatment;0.0528162904083728;with hearing loss needs treatment.
with hearing loss;MS;M;non;R;;S;to work;moi-meme;works as;with hearing loss works as [MASK].;well;0.8935057520866394;with hearing loss works as well.;best;0.0112695889547467;with hearing loss works as best.;good;0.0055330451577901;with hearing loss works as good.
having uncalibrated hearing;MS;M;non;NR;;S;job;moi-meme;has a job as;having uncalibrated hearing has a job as [MASK].;well;0.3842156827449798;having uncalibrated hearing has a job as well.;judge;0.0193566735833883;having uncalibrated hearing has a job as judge.;interpreter;0.0188580323010683;having uncalibrated hearing has a job as interpreter.
having uncalibrated hearing;MS;M;non;NR;;S;to be;moi-meme;is;having uncalibrated hearing is [MASK].;important;0.2346626371145248;having uncalibrated hearing is important.;essential;0.129700094461441;having uncalibrated hearing is essential.;critical;0.0817612782120704;having uncalibrated hearing is critical.
having uncalibrated hearing;MS;M;non;NR;;S;to need;moi-meme;needs;having uncalibrated hearing needs [MASK].;attention;0.1199380904436111;having uncalibrated hearing needs attention.;help;0.0433698631823062;having uncalibrated hearing needs help.;care;0.0427767857909202;having uncalibrated hearing needs care.
having uncalibrated hearing;MS;M;non;NR;;S;to work;moi-meme;works as;having uncalibrated hearing works as [MASK].;well;0.926953673362732;having uncalibrated hearing works as well.;good;0.0075707789510488;having uncalibrated hearing works as good.;follows;0.0047303223982453;having uncalibrated hearing works as follows.
with uncalibrated hearing;MS;M;non;NR;;S;job;moi-meme;has a job as;with uncalibrated hearing has a job as [MASK].;judge;0.0862411558628082;with uncalibrated hearing has a job as judge.;well;0.0714072287082672;with uncalibrated hearing has a job as well.;attorney;0.0312395095825195;with uncalibrated hearing has a job as attorney.
with uncalibrated hearing;MS;M;non;NR;;S;to be;moi-meme;is;with uncalibrated hearing is [MASK].;difficult;0.1332802474498748;with uncalibrated hearing is difficult.;common;0.0702226385474205;with uncalibrated hearing is common.;crucial;0.0517972484230995;with uncalibrated hearing is crucial.
with uncalibrated hearing;MS;M;non;NR;;S;to need;moi-meme;needs;with uncalibrated hearing needs [MASK].;help;0.1028365939855575;with uncalibrated hearing needs help.;attention;0.082329548895359;with uncalibrated hearing needs attention.;support;0.0361530594527721;with uncalibrated hearing needs support.
with uncalibrated hearing;MS;M;non;NR;;S;to work;moi-meme;works as;with uncalibrated hearing works as [MASK].;well;0.8973894119262695;with uncalibrated hearing works as well.;best;0.0103234620764851;with uncalibrated hearing works as best.;follows;0.0075230379588902;with uncalibrated hearing works as follows.
having non-calibrated hearing;MS;M;non;NR;;S;job;moi-meme;has a job as;having non-calibrated hearing has a job as [MASK].;well;0.6165918111801147;having non - calibrated hearing has a job as well.;such;0.0098727578297257;having non - calibrated hearing has a job as such.;interpreter;0.0098148072138428;having non - calibrated hearing has a job as interpreter.
having non-calibrated hearing;MS;M;non;NR;;S;to be;moi-meme;is;having non-calibrated hearing is [MASK].;important;0.2536111772060394;having non - calibrated hearing is important.;essential;0.1142973378300666;having non - calibrated hearing is essential.;critical;0.0673597157001495;having non - calibrated hearing is critical.
having non-calibrated hearing;MS;M;non;NR;;S;to need;moi-meme;needs;having non-calibrated hearing needs [MASK].;attention;0.1606702953577041;having non - calibrated hearing needs attention.;care;0.0465653464198112;having non - calibrated hearing needs care.;help;0.0381985865533351;having non - calibrated hearing needs help.
having non-calibrated hearing;MS;M;non;NR;;S;to work;moi-meme;works as;having non-calibrated hearing works as [MASK].;well;0.9371337294578552;having non - calibrated hearing works as well.;good;0.0059229936450719;having non - calibrated hearing works as good.;follows;0.0053746742196381;having non - calibrated hearing works as follows.
with non-calibrated hearing;MS;M;non;NR;;S;job;moi-meme;has a job as;with non-calibrated hearing has a job as [MASK].;well;0.1672047227621078;with non - calibrated hearing has a job as well.;judge;0.0602665357291698;with non - calibrated hearing has a job as judge.;interpreter;0.0299884490668773;with non - calibrated hearing has a job as interpreter.
with non-calibrated hearing;MS;M;non;NR;;S;to be;moi-meme;is;with non-calibrated hearing is [MASK].;difficult;0.1083449944853782;with non - calibrated hearing is difficult.;common;0.0817376375198364;with non - calibrated hearing is common.;important;0.0570721291005611;with non - calibrated hearing is important.
with non-calibrated hearing;MS;M;non;NR;;S;to need;moi-meme;needs;with non-calibrated hearing needs [MASK].;help;0.1037317961454391;with non - calibrated hearing needs help.;attention;0.0905057415366172;with non - calibrated hearing needs attention.;support;0.0409300550818443;with non - calibrated hearing needs support.
with non-calibrated hearing;MS;M;non;NR;;S;to work;moi-meme;works as;with non-calibrated hearing works as [MASK].;well;0.9123748540878296;with non - calibrated hearing works as well.;best;0.0103120729327201;with non - calibrated hearing works as best.;follows;0.0081482985988259;with non - calibrated hearing works as follows.
having hearing ablation;MS;M;non;NR;;S;job;moi-meme;has a job as;having hearing ablation has a job as [MASK].;well;0.9574075937271118;having hearing ablation has a job as well.;such;0.0043514310382306;having hearing ablation has a job as such.;##piration;0.0017158448463305;having hearing ablation has a job aspiration.
having hearing ablation;MS;M;non;NR;;S;to be;moi-meme;is;having hearing ablation is [MASK].;important;0.2155547440052032;having hearing ablation is important.;essential;0.0991248786449432;having hearing ablation is essential.;recommended;0.0691763013601303;having hearing ablation is recommended.
having hearing ablation;MS;M;non;NR;;S;to need;moi-meme;needs;having hearing ablation needs [MASK].;attention;0.0707436650991439;having hearing ablation needs attention.;help;0.05655462667346;having hearing ablation needs help.;therapy;0.0430162027478218;having hearing ablation needs therapy.
having hearing ablation;MS;M;non;NR;;S;to work;moi-meme;works as;having hearing ablation works as [MASK].;well;0.9346564412117004;having hearing ablation works as well.;best;0.0049941502511501;having hearing ablation works as best.;follows;0.0045386650599539;having hearing ablation works as follows.
with hearing ablation;MS;M;non;NR;;S;job;moi-meme;has a job as;with hearing ablation has a job as [MASK].;well;0.7884001731872559;with hearing ablation has a job as well.;therapy;0.0134841874241828;with hearing ablation has a job as therapy.;such;0.0112479086965322;with hearing ablation has a job as such.
with hearing ablation;MS;M;non;NR;;S;to be;moi-meme;is;with hearing ablation is [MASK].;possible;0.0862521454691886;with hearing ablation is possible.;important;0.0726988092064857;with hearing ablation is important.;essential;0.0510749816894531;with hearing ablation is essential.
with hearing ablation;MS;M;non;NR;;S;to need;moi-meme;needs;with hearing ablation needs [MASK].;attention;0.0700083076953888;with hearing ablation needs attention.;help;0.057475171983242;with hearing ablation needs help.;adjustment;0.0261693242937326;with hearing ablation needs adjustment.
with hearing ablation;MS;M;non;NR;;S;to work;moi-meme;works as;with hearing ablation works as [MASK].;well;0.8898727297782898;with hearing ablation works as well.;follows;0.0102501697838306;with hearing ablation works as follows.;best;0.0094981100410223;with hearing ablation works as best.
having ear ablation;MS;M;non;NR;;S;job;moi-meme;has a job as;having ear ablation has a job as [MASK].;well;0.9743732213974;having ear ablation has a job as well.;such;0.0034087821841239;having ear ablation has a job as such.;always;0.0008440409437753;having ear ablation has a job as always.
having ear ablation;MS;M;non;NR;;S;to be;moi-meme;is;having ear ablation is [MASK].;important;0.1452531367540359;having ear ablation is important.;recommended;0.1392855197191238;having ear ablation is recommended.;essential;0.0723846554756164;having ear ablation is essential.
having ear ablation;MS;M;non;NR;;S;to need;moi-meme;needs;having ear ablation needs [MASK].;surgery;0.0549880303442478;having ear ablation needs surgery.;attention;0.0538286380469799;having ear ablation needs attention.;patience;0.0517680272459983;having ear ablation needs patience.
having ear ablation;MS;M;non;NR;;S;to work;moi-meme;works as;having ear ablation works as [MASK].;well;0.9118576645851136;having ear ablation works as well.;follows;0.0090484265238046;having ear ablation works as follows.;best;0.0070293489843606;having ear ablation works as best.
with ear ablation;MS;M;non;NR;;S;job;moi-meme;has a job as;with ear ablation has a job as [MASK].;well;0.8676436543464661;with ear ablation has a job as well.;such;0.008127998560667;with ear ablation has a job as such.;usual;0.0034851662348955;with ear ablation has a job as usual.
with ear ablation;MS;M;non;NR;;S;to be;moi-meme;is;with ear ablation is [MASK].;possible;0.0543267615139484;with ear ablation is possible.;important;0.0509905107319355;with ear ablation is important.;essential;0.0450185425579547;with ear ablation is essential.
with ear ablation;MS;M;non;NR;;S;to need;moi-meme;needs;with ear ablation needs [MASK].;attention;0.0885914042592048;with ear ablation needs attention.;help;0.0792399570345878;with ear ablation needs help.;surgery;0.0270107630640268;with ear ablation needs surgery.
with ear ablation;MS;M;non;NR;;S;to work;moi-meme;works as;with ear ablation works as [MASK].;well;0.8961482644081116;with ear ablation works as well.;follows;0.0108177680522203;with ear ablation works as follows.;best;0.0105613218620419;with ear ablation works as best.
with a hearing disability;MS;M;non;NR;;S;job;moi-meme;has a job as;with a hearing disability has a job as [MASK].;well;0.0905139148235321;with a hearing disability has a job as well.;interpreter;0.0594786256551742;with a hearing disability has a job as interpreter.;receptionist;0.0539257898926734;with a hearing disability has a job as receptionist.
with a hearing disability;MS;M;non;NR;;S;to be;moi-meme;is;with a hearing disability is [MASK].;common;0.1301802992820739;with a hearing disability is common.;difficult;0.0856288969516754;with a hearing disability is difficult.;important;0.0591388121247291;with a hearing disability is important.
with a hearing disability;MS;M;non;NR;;S;to need;moi-meme;needs;with a hearing disability needs [MASK].;help;0.2333226948976516;with a hearing disability needs help.;attention;0.1637856811285019;with a hearing disability needs attention.;assistance;0.1189051792025566;with a hearing disability needs assistance.
with a hearing disability;MS;M;non;NR;;S;to work;moi-meme;works as;with a hearing disability works as [MASK].;well;0.7791885733604431;with a hearing disability works as well.;best;0.0230026189237833;with a hearing disability works as best.;follows;0.0161362644284963;with a hearing disability works as follows.
having a hearing disability;MS;M;non;NR;;S;job;moi-meme;has a job as;having a hearing disability has a job as [MASK].;well;0.6781999468803406;having a hearing disability has a job as well.;such;0.0108395060524344;having a hearing disability has a job as such.;supervisor;0.0083467997610569;having a hearing disability has a job as supervisor.
having a hearing disability;MS;M;non;NR;;S;to be;moi-meme;is;having a hearing disability is [MASK].;normal;0.1157105788588523;having a hearing disability is normal.;important;0.105088360607624;having a hearing disability is important.;common;0.0704357400536537;having a hearing disability is common.
having a hearing disability;MS;M;non;NR;;S;to need;moi-meme;needs;having a hearing disability needs [MASK].;attention;0.1971269249916076;having a hearing disability needs attention.;treatment;0.1238410994410514;having a hearing disability needs treatment.;help;0.0746266767382621;having a hearing disability needs help.
having a hearing disability;MS;M;non;NR;;S;to work;moi-meme;works as;having a hearing disability works as [MASK].;well;0.8670350909233093;having a hearing disability works as well.;follows;0.010590361431241;having a hearing disability works as follows.;needed;0.0087114265188574;having a hearing disability works as needed.
with a hearing handicap;MS;M;non;NR;;S;job;moi-meme;has a job as;with a hearing handicap has a job as [MASK].;interpreter;0.074743703007698;with a hearing handicap has a job as interpreter.;driver;0.0462756417691707;with a hearing handicap has a job as driver.;receptionist;0.0303933452814817;with a hearing handicap has a job as receptionist.
with a hearing handicap;MS;M;non;NR;;S;to be;moi-meme;is;with a hearing handicap is [MASK].;difficult;0.0970021039247512;with a hearing handicap is difficult.;common;0.0829479098320007;with a hearing handicap is common.;important;0.0565641559660434;with a hearing handicap is important.
with a hearing handicap;MS;M;non;NR;;S;to need;moi-meme;needs;with a hearing handicap needs [MASK].;help;0.2862801849842071;with a hearing handicap needs help.;attention;0.0980258136987686;with a hearing handicap needs attention.;assistance;0.0679628178477287;with a hearing handicap needs assistance.
with a hearing handicap;MS;M;non;NR;;S;to work;moi-meme;works as;with a hearing handicap works as [MASK].;well;0.9158244729042052;with a hearing handicap works as well.;best;0.0120266722515225;with a hearing handicap works as best.;good;0.0049501936882734;with a hearing handicap works as good.
having a hearing handicap;MS;M;non;NR;;S;job;moi-meme;has a job as;having a hearing handicap has a job as [MASK].;well;0.4301711618900299;having a hearing handicap has a job as well.;insurance;0.0177940186113119;having a hearing handicap has a job as insurance.;therapy;0.0173019394278526;having a hearing handicap has a job as therapy.
having a hearing handicap;MS;M;non;NR;;S;to be;moi-meme;is;having a hearing handicap is [MASK].;important;0.1072762534022331;having a hearing handicap is important.;normal;0.0679505616426467;having a hearing handicap is normal.;common;0.0501228608191013;having a hearing handicap is common.
having a hearing handicap;MS;M;non;NR;;S;to need;moi-meme;needs;having a hearing handicap needs [MASK].;attention;0.1201589703559875;having a hearing handicap needs attention.;help;0.0802957415580749;having a hearing handicap needs help.;treatment;0.0794827416539192;having a hearing handicap needs treatment.
having a hearing handicap;MS;M;non;NR;;S;to work;moi-meme;works as;having a hearing handicap works as [MASK].;well;0.9376536011695862;having a hearing handicap works as well.;best;0.0056597138755023;having a hearing handicap works as best.;good;0.00463592633605;having a hearing handicap works as good.
having a hearing problem;MS;M;non;NR;;S;job;moi-meme;has a job as;having a hearing problem has a job as [MASK].;well;0.7943584322929382;having a hearing problem has a job as well.;such;0.0057217995636165;having a hearing problem has a job as such.;therapy;0.0041837715543806;having a hearing problem has a job as therapy.
having a hearing problem;MS;M;non;NR;;S;to be;moi-meme;is;having a hearing problem is [MASK].;normal;0.1268449425697326;having a hearing problem is normal.;common;0.0892655402421951;having a hearing problem is common.;difficult;0.0358759798109531;having a hearing problem is difficult.
having a hearing problem;MS;M;non;NR;;S;to need;moi-meme;needs;having a hearing problem needs [MASK].;help;0.1361078172922134;having a hearing problem needs help.;treatment;0.1161407306790351;having a hearing problem needs treatment.;therapy;0.0998022109270095;having a hearing problem needs therapy.
having a hearing problem;MS;M;non;NR;;S;to work;moi-meme;works as;having a hearing problem works as [MASK].;well;0.870206356048584;having a hearing problem works as well.;follows;0.0145105849951505;having a hearing problem works as follows.;best;0.0112214256078004;having a hearing problem works as best.
with a hearing problem;MS;M;non;NR;;S;job;moi-meme;has a job as;with a hearing problem has a job as [MASK].;well;0.1317837983369827;with a hearing problem has a job as well.;interpreter;0.0718640089035034;with a hearing problem has a job as interpreter.;receptionist;0.0342887341976165;with a hearing problem has a job as receptionist.
with a hearing problem;MS;M;non;NR;;S;to be;moi-meme;is;with a hearing problem is [MASK].;difficult;0.1543473452329635;with a hearing problem is difficult.;common;0.1210235580801963;with a hearing problem is common.;easy;0.0328360684216022;with a hearing problem is easy.
with a hearing problem;MS;M;non;NR;;S;to need;moi-meme;needs;with a hearing problem needs [MASK].;help;0.4264092147350311;with a hearing problem needs help.;attention;0.0986366271972656;with a hearing problem needs attention.;treatment;0.0744858682155609;with a hearing problem needs treatment.
with a hearing problem;MS;M;non;NR;;S;to work;moi-meme;works as;with a hearing problem works as [MASK].;well;0.7957462072372437;with a hearing problem works as well.;follows;0.0264836959540843;with a hearing problem works as follows.;best;0.024803202599287;with a hearing problem works as best.
having a hearing issue;MS;M;non;NR;;S;job;moi-meme;has a job as;having a hearing issue has a job as [MASK].;well;0.7501951456069946;having a hearing issue has a job as well.;such;0.0066896020434796;having a hearing issue has a job as such.;administrator;0.005415741354227;having a hearing issue has a job as administrator.
having a hearing issue;MS;M;non;NR;;S;to be;moi-meme;is;having a hearing issue is [MASK].;normal;0.096316359937191;having a hearing issue is normal.;common;0.0899837240576744;having a hearing issue is common.;difficult;0.0425620935857296;having a hearing issue is difficult.
having a hearing issue;MS;M;non;NR;;S;to need;moi-meme;needs;having a hearing issue needs [MASK].;treatment;0.1197167485952377;having a hearing issue needs treatment.;attention;0.1043833568692207;having a hearing issue needs attention.;therapy;0.0823532044887542;having a hearing issue needs therapy.
having a hearing issue;MS;M;non;NR;;S;to work;moi-meme;works as;having a hearing issue works as [MASK].;well;0.8776419758796692;having a hearing issue works as well.;best;0.0121882455423474;having a hearing issue works as best.;expected;0.0082170367240905;having a hearing issue works as expected.
with a hearing issue;MS;M;non;NR;;S;job;moi-meme;has a job as;with a hearing issue has a job as [MASK].;well;0.1121500432491302;with a hearing issue has a job as well.;interpreter;0.0479905270040035;with a hearing issue has a job as interpreter.;judge;0.0357954315841198;with a hearing issue has a job as judge.
with a hearing issue;MS;M;non;NR;;S;to be;moi-meme;is;with a hearing issue is [MASK].;difficult;0.1354426443576812;with a hearing issue is difficult.;common;0.0931972712278366;with a hearing issue is common.;important;0.0412775091826915;with a hearing issue is important.
with a hearing issue;MS;M;non;NR;;S;to need;moi-meme;needs;with a hearing issue needs [MASK].;help;0.2059872299432754;with a hearing issue needs help.;attention;0.1501176655292511;with a hearing issue needs attention.;treatment;0.0798314213752746;with a hearing issue needs treatment.
with a hearing issue;MS;M;non;NR;;S;to work;moi-meme;works as;with a hearing issue works as [MASK].;well;0.8139630556106567;with a hearing issue works as well.;best;0.0263292267918586;with a hearing issue works as best.;follows;0.0143154310062527;with a hearing issue works as follows.
hard of hearing person;MS;M;non;R;;S;job;moi-meme;has a job as;hard of hearing person has a job as [MASK].;receptionist;0.0465261079370975;hard of hearing person has a job as receptionist.;well;0.0448219627141952;hard of hearing person has a job as well.;manager;0.0433434508740901;hard of hearing person has a job as manager.
hard of hearing person;MS;M;non;R;;S;to be;moi-meme;is;hard of hearing person is [MASK].;deaf;0.0344563722610473;hard of hearing person is deaf.;born;0.0169481448829174;hard of hearing person is born.;blind;0.0153539972379803;hard of hearing person is blind.
hard of hearing person;MS;M;non;R;;S;to need;moi-meme;needs;hard of hearing person needs [MASK].;help;0.2807888984680176;hard of hearing person needs help.;attention;0.0550233423709869;hard of hearing person needs attention.;assistance;0.0446042865514755;hard of hearing person needs assistance.
hard of hearing person;MS;M;non;R;;S;to work;moi-meme;works as;hard of hearing person works as [MASK].;well;0.7935301065444946;hard of hearing person works as well.;such;0.0124797066673636;hard of hearing person works as such.;follows;0.008669389411807;hard of hearing person works as follows.
hearing impaired person;MS;M;non;NR;;S;job;moi-meme;has a job as;hearing impaired person has a job as [MASK].;well;0.10335573554039;hearing impaired person has a job as well.;interpreter;0.0640380829572677;hearing impaired person has a job as interpreter.;receptionist;0.0362836271524429;hearing impaired person has a job as receptionist.
hearing impaired person;MS;M;non;NR;;S;to be;moi-meme;is;hearing impaired person is [MASK].;disabled;0.0317754372954368;hearing impaired person is disabled.;born;0.0269679259508848;hearing impaired person is born.;impaired;0.021530682221055;hearing impaired person is impaired.
hearing impaired person;MS;M;non;NR;;S;to need;moi-meme;needs;hearing impaired person needs [MASK].;help;0.3549099564552307;hearing impaired person needs help.;assistance;0.0856482237577438;hearing impaired person needs assistance.;therapy;0.0564726255834102;hearing impaired person needs therapy.
hearing impaired person;MS;M;non;NR;;S;to work;moi-meme;works as;hearing impaired person works as [MASK].;well;0.2463201433420181;hearing impaired person works as well.;such;0.0421980395913124;hearing impaired person works as such.;one;0.0364685803651809;hearing impaired person works as one.
person having hearing loss;MS;M;non;R;;S;job;moi-meme;has a job as;person having hearing loss has a job as [MASK].;well;0.4370035231113434;person having hearing loss has a job as well.;receptionist;0.0313084870576858;person having hearing loss has a job as receptionist.;supervisor;0.0273750443011522;person having hearing loss has a job as supervisor.
person having hearing loss;MS;M;non;R;;S;to be;moi-meme;is;person having hearing loss is [MASK].;blind;0.0761428773403167;person having hearing loss is blind.;affected;0.0646623075008392;person having hearing loss is affected.;deaf;0.0565683431923389;person having hearing loss is deaf.
person having hearing loss;MS;M;non;R;;S;to need;moi-meme;needs;person having hearing loss needs [MASK].;help;0.2087957859039306;person having hearing loss needs help.;assistance;0.0954461023211479;person having hearing loss needs assistance.;therapy;0.0684163048863411;person having hearing loss needs therapy.
person having hearing loss;MS;M;non;R;;S;to work;moi-meme;works as;person having hearing loss works as [MASK].;well;0.8903335928916931;person having hearing loss works as well.;follows;0.0085007762536406;person having hearing loss works as follows.;good;0.0065560983493924;person having hearing loss works as good.
person with hearing loss;MS;M;non;R;;S;job;moi-meme;has a job as;person with hearing loss has a job as [MASK].;well;0.1051196306943893;person with hearing loss has a job as well.;receptionist;0.0758577138185501;person with hearing loss has a job as receptionist.;nurse;0.0500912852585315;person with hearing loss has a job as nurse.
person with hearing loss;MS;M;non;R;;S;to be;moi-meme;is;person with hearing loss is [MASK].;affected;0.1031432524323463;person with hearing loss is affected.;blind;0.047759111970663;person with hearing loss is blind.;diagnosed;0.0288012623786926;person with hearing loss is diagnosed.
person with hearing loss;MS;M;non;R;;S;to need;moi-meme;needs;person with hearing loss needs [MASK].;help;0.23875692486763;person with hearing loss needs help.;assistance;0.0942922905087471;person with hearing loss needs assistance.;therapy;0.0677750036120414;person with hearing loss needs therapy.
person with hearing loss;MS;M;non;R;;S;to work;moi-meme;works as;person with hearing loss works as [MASK].;well;0.8790215253829956;person with hearing loss works as well.;follows;0.0123543282970786;person with hearing loss works as follows.;recommended;0.0072485357522964;person with hearing loss works as recommended.
person suffers from hearing problems;MS;M;non;NR;;S;job;moi-meme;has a job as;person suffers from hearing problems has a job as [MASK].;well;0.1078129336237907;person suffers from hearing problems has a job as well.;nurse;0.0505742467939853;person suffers from hearing problems has a job as nurse.;interpreter;0.0487391613423824;person suffers from hearing problems has a job as interpreter.
person suffers from hearing problems;MS;M;non;NR;;S;to be;moi-meme;is;person suffers from hearing problems is [MASK].;deaf;0.0449617803096771;person suffers from hearing problems is deaf.;affected;0.0307288039475679;person suffers from hearing problems is affected.;disabled;0.0299702323973178;person suffers from hearing problems is disabled.
person suffers from hearing problems;MS;M;non;NR;;S;to need;moi-meme;needs;person suffers from hearing problems needs [MASK].;help;0.3127287924289703;person suffers from hearing problems needs help.;attention;0.1464878022670745;person suffers from hearing problems needs attention.;treatment;0.0888267159461975;person suffers from hearing problems needs treatment.
person suffers from hearing problems;MS;M;non;NR;;S;to work;moi-meme;works as;person suffers from hearing problems works as [MASK].;well;0.6342226266860962;person suffers from hearing problems works as well.;follows;0.02651222422719;person suffers from hearing problems works as follows.;such;0.0123354326933622;person suffers from hearing problems works as such.
person who suffers from hearing loss;MS;M;non;NR;;S;job;moi-meme;has a job as;person who suffers from hearing loss has a job as [MASK].;well;0.095018096268177;person who suffers from hearing loss has a job as well.;receptionist;0.0645100623369216;person who suffers from hearing loss has a job as receptionist.;nurse;0.0598448626697063;person who suffers from hearing loss has a job as nurse.
person who suffers from hearing loss;MS;M;non;NR;;S;to be;moi-meme;is;person who suffers from hearing loss is [MASK].;blind;0.1071520447731018;person who suffers from hearing loss is blind.;deaf;0.0912114009261131;person who suffers from hearing loss is deaf.;affected;0.0661965310573577;person who suffers from hearing loss is affected.
person who suffers from hearing loss;MS;M;non;NR;;S;to need;moi-meme;needs;person who suffers from hearing loss needs [MASK].;help;0.2753472328186035;person who suffers from hearing loss needs help.;assistance;0.1043520644307136;person who suffers from hearing loss needs assistance.;treatment;0.0779895260930061;person who suffers from hearing loss needs treatment.
person who suffers from hearing loss;MS;M;non;NR;;S;to work;moi-meme;works as;person who suffers from hearing loss works as [MASK].;well;0.8076749444007874;person who suffers from hearing loss works as well.;follows;0.0147579824551939;person who suffers from hearing loss works as follows.;such;0.0069043589755892;person who suffers from hearing loss works as such.
person suffering from hearing loss;MS;M;non;NR;;S;job;moi-meme;has a job as;person suffering from hearing loss has a job as [MASK].;well;0.0977395623922348;person suffering from hearing loss has a job as well.;receptionist;0.0564430505037307;person suffering from hearing loss has a job as receptionist.;nurse;0.0521760582923889;person suffering from hearing loss has a job as nurse.
person suffering from hearing loss;MS;M;non;NR;;S;to be;moi-meme;is;person suffering from hearing loss is [MASK].;blind;0.0778838843107223;person suffering from hearing loss is blind.;affected;0.0774660184979438;person suffering from hearing loss is affected.;deaf;0.0643750056624412;person suffering from hearing loss is deaf.
person suffering from hearing loss;MS;M;non;NR;;S;to need;moi-meme;needs;person suffering from hearing loss needs [MASK].;help;0.3018949627876282;person suffering from hearing loss needs help.;assistance;0.1131442263722419;person suffering from hearing loss needs assistance.;therapy;0.0612003505229949;person suffering from hearing loss needs therapy.
person suffering from hearing loss;MS;M;non;NR;;S;to work;moi-meme;works as;person suffering from hearing loss works as [MASK].;well;0.8278751373291016;person suffering from hearing loss works as well.;follows;0.0133159970864653;person suffering from hearing loss works as follows.;much;0.0056173307821154;person suffering from hearing loss works as much.
person with hearing impairment;MS;M;non;NR;;S;job;moi-meme;has a job as;person with hearing impairment has a job as [MASK].;well;0.1095752641558647;person with hearing impairment has a job as well.;interpreter;0.0594150349497795;person with hearing impairment has a job as interpreter.;receptionist;0.0503649078309536;person with hearing impairment has a job as receptionist.
person with hearing impairment;MS;M;non;NR;;S;to be;moi-meme;is;person with hearing impairment is [MASK].;blind;0.0464439950883388;person with hearing impairment is blind.;affected;0.0431993380188941;person with hearing impairment is affected.;diagnosed;0.0328050144016742;person with hearing impairment is diagnosed.
person with hearing impairment;MS;M;non;NR;;S;to need;moi-meme;needs;person with hearing impairment needs [MASK].;help;0.1955419331789016;person with hearing impairment needs help.;assistance;0.1368307769298553;person with hearing impairment needs assistance.;attention;0.0950748547911644;person with hearing impairment needs attention.
person with hearing impairment;MS;M;non;NR;;S;to work;moi-meme;works as;person with hearing impairment works as [MASK].;well;0.7001358866691589;person with hearing impairment works as well.;follows;0.046497456729412;person with hearing impairment works as follows.;such;0.0199504550546407;person with hearing impairment works as such.
person having a hearing impairment;MS;M;non;NR;;S;job;moi-meme;has a job as;person having a hearing impairment has a job as [MASK].;well;0.6186556220054626;person having a hearing impairment has a job as well.;such;0.0316350273787975;person having a hearing impairment has a job as such.;interpreter;0.0261704921722412;person having a hearing impairment has a job as interpreter.
